Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
88,28.0191,4.2046,4.488,21.489,7.1197,23.5902,22.7355,8.634,27.1414,6.4874,6.0524,2.6395,2.6511,6.2443,11.4486,7.094,9.6331,1.7094,0.4673,0.3471,4
89,1.1571,6.9614,17.0552,6.2639,11.1544,6.2103,20.0904,21.1957,7.0927,5.466,14.2115,3.5605,9.019,2.9794,11.9003,4.1698,10.0601,4.943,0.4548,0.2349,5
90,11.2168,28.6771,20.6617,19.2098,20.5858,3.9228,20.6644,13.8356,2.0474,4.8302,11.8761,3.9163,6.3529,6.6446,9.2591,4.659,5.1362,5.0368,0.1896,0.1139,4
91,3.9095,3.4825,1.3163,3.7129,23.0912,15.7724,26.8593,17.8919,6.6267,4.8439,12.3865,3.837,8.9347,5.1047,9.4883,5.8087,6.8974,4.5623,0.2617,0.1412,6
92,7.7389,4.0169,27.4263,21.5646,14.1545,20.8934,22.426,14.0393,9.8828,5.5207,10.5065,4.0535,7.5238,5.4356,11.4532,6.1284,8.4656,4.8747,0.2749,0.1087,6
93,2.4722,0.364,25.3323,22.0005,20.2371,26.5266,15.2349,29.9775,1.9315,6.7615,7.7865,4.9821,8.5098,6.5157,6.2536,6.3842,6.9798,3.8684,0.1479,0.071,5
94,28.5503,2.9341,8.2039,8.6934,0.4914,22.8418,15.8483,20.8636,3.6294,5.347,7.4333,3.2,4.168,5.5003,11.0851,5.4129,12.7044,3.8375,0.4054,0.2096,2
95,15.0876,28.1006,10.5933,0.1604,7.4091,29.8026,28.9114,9.0522,26.9321,6.6041,7.0218,3.2546,4.4418,8.6793,7.2993,8.0966,7.498,1.8142,0.3123,0.2632,5
96,3.8379,14.6002,21.0211,1.0986,8.0037,18.9359,7.1612,26.9742,15.7383,6.6315,10.7767,3.925,7.7715,5.6974,9.1673,5.1625,9.6229,3.6255,0.2774,0.1213,5
97,6.7407,18.6633,18.0711,28.957,3.1394,3.3203,19.9968,23.6266,10.8769,6.109,11.2635,3.5757,7.1052,4.562,10.8946,4.5866,9.2454,4.0534,0.3106,0.1686,5
98,10.8042,2.9977,2.9626,4.9218,3.2381,16.3408,19.7466,6.7804,21.72,5.2267,12.3834,2.0014,6.8047,4.4752,14.0268,5.7885,11.1895,3.7659,0.4679,0.2464,4
99,1.7671,2.2933,5.1066,12.4195,24.0002,10.814,16.3357,15.1025,17.0848,5.0138,12.6595,3.4672,8.1676,4.6081,10.6485,4.8618,6.1782,4.323,0.2792,0.1725,4
100,14.6842,9.902,15.9898,20.7187,27.9568,11.2092,26.8489,14.3984,18.2051,5.854,10.1907,4.156,5.8837,5.5467,8.6572,6.1339,4.1854,3.1961,0.1863,0.1572,3
