Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
73,1.0,3.9,7.5,2.0,2.5,1.4,0.496,6.0,2.5,40.5822,14.3375,20.9438,20.8711,50.2451,75.5283,44.2732,24.8007,59.8151,0.0009,8
74,1.0,3.9,7.5,2.0,2.5,1.4,0.4948,6.0,2.5,40.5436,14.3375,20.9438,20.8702,50.2052,75.5394,44.2123,24.8007,59.8197,0.0009,8
75,1.0,3.9,7.5,2.0,2.5,1.4,0.4947,6.0,2.5,40.5418,14.3375,20.9438,20.8702,50.2034,75.54,44.2096,24.8007,59.82,0.0009,8
76,1.0,3.9,7.5,2.0,2.5,1.4,0.488,6.0,2.5,40.3327,14.3373,20.9438,20.8657,49.989,75.6013,43.8818,24.801,59.8451,0.0009,7
77,1.0,3.9,7.5,2.0,2.5,1.4,0.488,6.0,2.5,40.3327,14.3373,20.9438,20.8657,49.989,75.6013,43.8818,24.801,59.8451,0.0009,7
78,1.0,3.9,7.5,2.0,2.5,1.4,0.488,6.0,2.5,40.3327,14.3373,20.9438,20.8657,49.989,75.6013,43.8818,24.801,59.8451,0.0009,7
79,1.0,3.9,7.5,2.0,2.5,1.4,0.488,6.0,2.5,40.333,14.3373,20.9438,20.8657,49.9892,75.6014,43.8818,24.8011,59.8455,0.0009,7
80,1.0,3.9,7.5,2.0,2.5,1.4,0.4879,6.0,2.5,40.3285,14.3373,20.9438,20.8656,49.9846,75.6027,43.8748,24.8011,59.8461,0.0009,7
81,1.0,3.9,7.5,2.0,2.5,1.4,0.4878,6.0,2.5,40.3262,14.3373,20.9438,20.8655,49.9823,75.6034,43.8712,24.8011,59.8464,0.0009,7
82,1.0,3.9,7.5,2.0,2.5,1.4,0.4878,6.0,2.5,40.3262,14.3373,20.9438,20.8655,49.9823,75.6034,43.8712,24.8011,59.8464,0.0009,7
83,1.0,3.9,7.5,2.0,2.5,1.4,0.4877,6.0,2.5,40.3237,14.3373,20.9438,20.8655,49.9797,75.6042,43.8672,24.8011,59.8467,0.0009,7
84,1.0,3.9,7.5001,2.0,2.5,1.4,0.4872,6.0,2.5,40.3071,14.3373,20.9438,20.8651,49.9628,75.6091,43.8413,24.8011,59.8487,0.0009,7
85,1.0,3.9,7.5,2.0,2.5,1.4,0.4872,6.0,2.5,40.3071,14.3373,20.9438,20.8651,49.9628,75.6091,43.8413,24.8011,59.8487,0.0009,7
