Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
13,8.9228,8.0955,8.9473,8.7935,8.5071,9.0,5.3151,7.0549,8.9427,17.1602,0.9231,37.0686,37.5884,532.6091,24.2869,6.101,76.8606,22.6496,0.3851,5
14,8.9228,8.0955,8.9708,8.9519,8.5071,9.0,5.3151,7.0526,8.9427,17.1563,0.9443,37.1365,38.8028,532.8693,24.7455,6.1708,80.2549,22.7496,0.3829,5
15,8.9228,8.0883,8.9708,8.9519,8.6144,9.0,5.576,7.0526,8.9428,17.094,0.8284,37.1297,37.2813,534.3525,26.139,6.3231,79.6998,22.1722,0.3779,5
16,8.9237,8.0886,8.9708,8.9517,8.6144,9.0,5.576,7.0527,8.9968,17.5431,0.8284,38.082,38.6846,534.5955,26.2165,6.3012,80.0061,22.1785,0.3767,5
17,8.9949,7.9414,8.9846,8.9517,8.6144,9.0,5.5782,7.276,8.9968,18.6282,0.8282,37.0029,38.3619,529.4891,28.5467,6.2557,80.5553,21.2529,0.3732,5
18,8.9996,7.9414,8.9994,8.9517,8.6144,9.0,5.5606,7.2426,8.9968,18.6384,0.8288,37.1832,38.4491,536.1657,28.1175,6.2492,80.902,21.3253,0.374,5
19,8.9996,7.9417,8.9843,8.9517,8.9949,9.0,5.5503,7.818,8.9972,18.9842,0.9034,33.4052,38.5287,537.2361,34.6375,6.1432,81.443,22.4242,0.3706,5
20,8.9996,7.9606,8.9843,8.9517,8.9997,9.0,5.5476,7.818,8.9972,18.8494,0.906,33.3817,38.5458,538.4487,34.6229,6.1425,81.4617,22.6004,0.3707,5
21,8.9996,7.465,8.9843,8.9517,8.9997,9.0,5.5498,7.8189,8.9994,22.4953,0.948,33.8406,38.5882,537.4018,34.5901,6.1209,81.4671,19.0036,0.3699,5
22,8.9996,7.2823,8.9996,8.9517,8.9997,9.0,5.627,7.8189,8.9994,23.7164,0.8888,34.013,38.1071,531.4406,35.0676,6.1584,81.5114,17.6339,0.3689,5
23,8.9996,7.2823,8.9996,8.9702,8.9997,9.0,5.6451,7.8189,8.9994,23.6993,0.8757,34.026,38.1379,530.0855,35.2524,6.1781,81.8138,17.5915,0.3686,5
