Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
14,8.9202,6.9171,8.7306,8.7722,8.9988,8.9088,8.1084,5.2917,8.8476,20.9567,39.4505,43.6755,15.0962,477.8583,35.0859,8.7478,61.5761,6.9534,0.2051,3
15,8.9202,8.9734,8.6868,8.78,8.9988,8.9088,8.1084,5.2917,8.9038,8.2898,43.6455,42.5731,16.0538,481.0261,35.469,8.8485,61.3133,19.0385,0.1717,3
16,8.9202,8.9734,8.6868,8.78,8.9988,8.9088,8.1084,5.2917,8.9038,8.2898,43.6455,42.5731,16.0538,481.0261,35.469,8.8485,61.3133,19.0385,0.1717,3
17,8.4512,8.8969,8.949,8.9943,8.8778,8.9994,8.6943,5.0034,8.9627,8.4446,74.3001,46.82,14.0584,282.9048,42.4724,10.3054,63.8997,12.9557,0.0551,5
18,8.9891,8.9506,5.1371,8.9989,8.9994,8.8805,8.1084,5.2646,8.9965,9.1741,55.4424,44.1673,18.853,502.3983,36.0211,9.1049,34.7378,20.0823,0.1919,3
19,8.9891,8.9506,5.1371,8.9989,8.9994,8.8805,8.1084,5.2646,8.9965,9.1741,55.4424,44.1673,18.853,502.3983,36.0211,9.1049,34.7378,20.0823,0.1919,3
20,8.9997,9.0,9.0,8.9995,8.9847,8.9478,8.2321,5.1115,8.9998,8.5408,48.0598,45.7103,17.4919,492.8639,37.3534,9.2531,70.2021,18.7772,0.1418,4
21,7.8132,8.9503,9.0,8.9996,8.9847,8.9478,8.2515,5.0877,8.9998,8.8913,44.6953,45.8695,20.411,237.7054,34.8421,9.2837,66.0335,14.5478,0.1558,3
22,8.367,8.8426,8.6482,8.997,8.8246,8.9841,8.9997,5.0368,8.9132,8.0643,100.3556,45.9912,10.856,220.5332,47.836,10.9151,56.6777,10.5165,0.089,4
23,7.7775,8.8852,9.0,8.9996,8.9847,8.9977,8.2251,5.0877,8.9998,9.4263,43.1571,46.6952,20.756,235.0774,34.3983,9.4363,66.1199,14.0928,0.1587,3
24,7.7775,8.8852,9.0,8.9996,8.9847,8.9977,8.2251,5.0877,8.9998,9.4263,43.1571,46.6952,20.756,235.0774,34.3983,9.4363,66.1199,14.0928,0.1587,3
25,8.9855,8.8883,8.7921,7.9507,5.0214,8.9994,7.8121,5.0003,8.9999,8.4275,52.4202,49.4167,16.1449,163.0997,27.8891,8.2769,49.111,13.2689,0.215,3
26,8.8249,8.898,8.9972,8.9973,8.9996,8.9001,8.9537,5.1476,8.9994,8.1871,94.2791,45.7137,11.478,337.6059,49.1194,10.3624,64.626,12.6842,0.0642,5
27,8.9526,8.9244,5.0381,8.9542,8.8747,8.8991,7.8366,5.0251,8.9978,9.6325,43.6227,45.1466,21.2096,521.1713,30.9583,8.7692,34.6426,21.0655,0.2318,3
28,8.8878,8.8961,8.2861,8.9976,8.3312,8.7646,8.4155,6.139,8.8749,7.7396,67.263,38.1731,14.131,274.3939,46.9433,8.8451,56.0064,14.8664,0.1267,4
29,8.969,9.0,5.0642,8.9972,8.9559,8.9424,7.768,6.068,8.9969,9.3396,40.1381,41.8252,22.008,480.8307,37.0206,8.7415,35.7568,22.5377,0.231,3
30,8.9526,8.9985,8.8467,8.9498,8.877,8.8963,8.3352,5.0252,8.9985,8.2986,55.2349,45.3897,16.4228,448.366,38.0323,9.2184,65.6828,17.6446,0.1181,4
