Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
41,5.7376,6.9769,5.469,6.9616,7.8432,6.3958,5.9772,8.557,7.1409,8.7921,3.0943,1.5153,6.6633,1.9344,33.7691,1.6587,13.1029,6.4483,2.1307,0
42,6.5989,7.6035,5.8796,5.0135,8.7197,7.6011,8.7913,7.9216,8.505,11.222,94.4211,14.8953,2.6225,2.1544,59.2167,4.8692,6.0721,2.7704,1.9174,3
43,6.4916,8.4998,5.938,6.2918,8.5355,8.3778,5.0857,6.8972,8.8864,13.175,0.8285,28.3949,31.616,149.1013,13.4108,3.8509,17.8576,19.2015,1.6233,3
44,6.3189,5.4912,5.6816,6.4627,7.6268,5.7553,5.1348,7.9961,6.5436,11.3496,0.8535,0.7448,4.0085,28.1928,20.8248,1.0832,11.9772,4.4764,2.2727,1
45,8.462,5.5789,5.0992,8.837,5.1959,7.1511,8.7788,5.3236,7.5356,11.9517,120.9762,14.3511,1.1105,35.0964,42.1382,5.5128,20.9774,0.6903,1.8896,3
46,8.3057,7.1463,5.8501,8.5438,5.6789,6.0101,6.8215,7.9125,5.2351,2.8366,20.3769,0.3415,0.2305,40.3166,38.481,2.2384,23.3103,6.9496,2.1925,0
47,7.9234,6.9016,7.0938,5.876,6.8818,8.4095,7.3067,8.5599,5.2563,4.9897,28.0874,2.3843,1.4199,12.7462,46.57,5.6731,12.213,4.5242,2.0938,1
48,6.6349,6.9306,7.6404,6.631,8.4563,8.0183,6.0933,8.8789,5.1816,5.6408,2.0152,0.7672,0.2146,22.1639,39.0796,3.9028,20.3862,7.5318,2.1909,0
49,6.2447,7.7846,5.7862,7.1646,8.3331,8.9429,6.1242,6.1176,7.2978,9.0078,3.6043,19.9368,7.4074,111.212,12.7836,6.734,16.5232,11.0697,1.6798,1
50,5.5098,7.3671,6.1341,8.4683,6.4856,5.841,6.0453,6.0154,8.4496,12.2847,4.6394,12.692,28.7972,11.2667,14.5473,1.5455,28.261,6.5218,1.9734,2
51,8.1131,8.9518,8.7451,7.379,8.7404,7.1276,6.7432,7.121,6.714,1.3691,7.3645,3.4611,1.5347,272.4676,26.7806,3.0116,39.4881,21.818,1.9845,2
52,5.4572,5.2308,8.9618,6.1249,6.2826,6.8859,8.7193,6.9644,5.2589,5.8663,84.8333,1.838,4.3783,48.4067,41.4545,4.1903,18.2382,0.9583,1.9517,2
53,7.6797,8.3182,6.399,5.5605,7.7211,7.9594,7.4271,8.087,8.5518,9.2422,31.5596,16.5266,9.053,37.0303,42.9723,4.1573,12.6572,10.4645,1.5986,2
54,8.6097,7.297,6.6064,7.271,7.4748,5.202,8.1396,5.6266,7.8137,7.201,63.4227,7.2428,1.8011,188.2836,30.8783,2.0863,18.6164,5.2502,1.7367,0
55,7.8953,8.591,8.4916,8.7834,7.0716,6.2297,8.5561,5.5993,6.6591,0.9725,80.7598,4.3418,0.1963,52.9217,38.6993,3.8752,41.8977,7.4521,1.9455,1
56,7.6321,5.3212,8.3908,7.282,5.9471,6.3571,8.8357,8.0901,5.8609,6.2511,105.0193,0.8469,3.0222,13.884,66.6653,3.6412,22.1281,0.5846,2.0685,2
57,6.1743,6.9002,5.6794,5.4682,5.3043,7.8713,5.5271,5.324,7.1165,9.935,3.8071,13.3277,5.1486,23.6631,5.1281,3.399,8.3058,5.2092,2.1797,0
58,7.4811,7.4738,8.1754,8.7082,7.9666,7.8958,5.2101,8.9318,8.3297,14.5012,0.9511,10.3542,28.4841,56.6236,44.2844,3.2206,55.1008,13.0331,1.6302,4
