Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
91,6.9471,5.9631,7.8321,6.9973,7.4055,8.0745,8.6671,5.9892,8.6642,20.3213,84.4678,30.1151,6.4484,8.8828,38.5884,6.2367,22.3474,0.6663,0.5461,0.5502,2
92,6.0049,5.2635,5.1949,7.2062,8.2149,5.7928,5.1515,7.4076,5.7842,9.9087,0.8519,0.5083,2.4838,63.7432,15.7662,1.2893,13.3568,4.6282,0.7026,0.758,0
93,6.221,8.5877,7.4337,6.4083,6.2144,7.5264,5.4885,7.9643,6.6749,2.377,2.3189,3.4118,3.8962,1.6346,22.4008,2.7518,18.562,13.8241,0.7324,0.7496,1
94,5.3168,6.1058,6.9877,8.496,5.5993,7.4497,7.771,6.4834,6.4308,8.0033,40.7305,6.7092,1.362,17.9367,29.6202,4.7946,23.8202,0.8554,0.6308,0.6852,0
95,6.9153,6.3172,7.237,5.5118,5.4439,8.4353,6.5435,6.9113,5.099,6.5743,12.4341,5.6671,0.4125,8.3002,17.4702,5.308,11.352,2.9307,0.729,0.759,0
96,5.0058,8.579,7.4209,7.5789,7.5232,6.5826,8.3284,6.4793,7.4505,2.3416,63.4252,6.8802,2.0446,5.041,35.3463,3.5648,19.6081,5.3339,0.6159,0.6778,0
97,8.3284,5.6175,6.5724,6.5037,7.2481,6.5807,5.4639,6.5664,6.9896,12.9385,1.972,4.9293,3.7742,259.2867,13.3009,1.7432,18.1475,6.5108,0.6105,0.6661,2
98,5.9925,5.0176,5.235,5.229,5.7226,8.6239,6.2691,5.3508,6.0366,12.8966,9.3158,13.0436,0.4842,13.2209,7.1647,5.6762,5.16,1.5004,0.7585,0.7853,1
99,5.3599,7.3045,7.4149,5.2141,5.6643,7.3144,5.505,5.1959,8.0208,11.6421,2.2793,16.9068,13.4961,12.2962,4.7427,2.3004,15.2216,5.7545,0.6331,0.6991,2
100,7.9848,8.7601,7.6544,7.9393,7.6744,6.9886,8.7927,7.8137,7.7711,2.3653,101.7709,6.959,1.0539,13.8616,66.6376,4.5324,26.8323,7.9552,0.6424,0.6429,2
