Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
34,8.6328,8.8318,5.4592,8.9988,8.8972,8.9918,8.9555,5.0947,8.9699,8.7825,113.43,46.9706,11.6709,282.5828,47.7481,11.1177,31.0098,12.1469,0.1793,5
35,8.9977,8.9999,8.7918,8.9993,8.7826,8.9999,8.9997,5.2883,8.9994,7.5697,103.8926,46.9595,10.7187,330.1275,51.4476,10.9011,61.3482,13.2638,0.0907,5
36,8.9806,8.9912,8.6519,8.8401,8.9921,8.9979,8.0796,5.009,8.9884,8.8334,42.726,46.3724,17.906,517.8313,33.9934,9.1815,62.6175,19.6735,0.1666,3
37,8.9886,8.9912,8.6519,8.8401,8.9921,8.9979,8.0796,5.009,8.9884,8.833,42.7569,46.3724,17.8829,520.1891,34.0132,9.1815,62.6473,19.7044,0.1664,3
38,8.9886,8.9912,8.6519,8.8401,8.9921,8.9979,8.0796,5.009,8.9884,8.833,42.7569,46.3724,17.8829,520.1891,34.0132,9.1815,62.6473,19.7044,0.1664,3
39,8.9945,8.8574,5.3045,8.9937,8.9442,8.9995,8.1727,5.2712,8.9578,9.6231,58.8357,45.4184,17.5263,482.9692,36.8809,9.6833,34.9258,18.6413,0.1782,3
40,8.9987,8.7489,8.9508,8.9987,8.9967,8.9996,8.6413,5.0572,8.9932,9.66,71.5108,47.2594,13.7181,433.2511,43.3611,10.1782,66.7135,14.0788,0.0304,6
41,8.9987,8.7489,8.9508,8.9988,8.9967,8.9996,8.6413,5.0572,8.9932,9.66,71.5107,47.2594,13.7184,433.2511,43.3613,10.1782,66.7144,14.0788,0.0304,6
42,8.9987,8.7489,8.9508,8.9988,8.9967,8.9996,8.6413,5.0572,8.9932,9.66,71.5107,47.2594,13.7184,433.2511,43.3613,10.1782,66.7144,14.0788,0.0304,6
43,8.9988,8.7489,8.9508,8.9988,8.9967,8.9996,8.5984,5.0572,8.9932,9.7198,68.6504,47.2158,14.0978,440.0891,42.6412,10.0981,67.002,14.346,0.0414,6
