Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
11,8.9963,9.0,6.9518,8.993,8.9935,8.9367,8.9987,7.343,9.0,7.7788,112.6146,36.541,10.8179,225.7429,73.7344,10.4724,40.7963,14.0988,0.1694,4
12,8.9963,9.0,6.9518,8.993,8.9935,8.9367,8.9987,7.343,9.0,7.7788,112.6146,36.541,10.8179,225.7429,73.7344,10.4724,40.7963,14.0988,0.1694,4
13,8.9963,9.0,6.9518,8.993,8.9935,8.9367,8.9987,7.343,9.0,7.7788,112.6146,36.541,10.8179,225.7429,73.7344,10.4724,40.7963,14.0988,0.1694,4
14,8.9959,9.0,6.9518,8.993,8.9369,8.9395,8.9987,7.343,9.0,7.7529,113.3697,36.6412,10.8173,218.3057,73.7279,10.4827,40.711,13.9603,0.1713,4
15,8.9981,9.0,6.9518,8.993,8.9378,8.9395,8.9987,7.343,9.0,7.7533,113.3711,36.6401,10.8124,218.8413,73.7357,10.4827,40.719,13.9695,0.1711,4
16,8.9981,9.0,6.9518,8.993,8.9378,8.9395,8.9987,7.343,9.0,7.7533,113.3711,36.6401,10.8124,218.8413,73.7357,10.4827,40.719,13.9695,0.1711,4
17,8.9981,9.0,6.9518,8.993,8.9378,8.9395,8.9987,7.343,9.0,7.7533,113.3711,36.6401,10.8124,218.8413,73.7357,10.4827,40.719,13.9695,0.1711,4
18,8.9981,9.0,6.9518,8.993,8.9378,8.9395,8.9987,7.343,9.0,7.7533,113.3711,36.6401,10.8124,218.8413,73.7357,10.4827,40.719,13.9695,0.1711,4
19,8.9981,9.0,6.9518,8.993,8.9378,8.9395,8.9987,7.343,9.0,7.7533,113.3711,36.6401,10.8124,218.8413,73.7357,10.4827,40.719,13.9695,0.1711,4
20,8.9984,8.9992,7.0756,8.9031,8.9681,8.9254,8.9849,5.6098,8.9926,7.6894,111.6153,44.3272,10.4665,344.5862,52.8717,10.6521,40.5454,14.1693,0.1553,5
21,8.9984,8.9992,7.0756,8.9031,8.9681,8.9254,8.9849,5.6098,8.9926,7.6894,111.6153,44.3272,10.4665,344.5862,52.8717,10.6521,40.5454,14.1693,0.1553,5
22,8.9772,8.994,8.9963,7.542,8.9836,8.8237,8.6266,5.0448,8.9889,7.8452,74.1992,43.7606,8.6032,428.4754,38.2682,8.7421,47.0579,15.3025,0.1601,2
23,9.0,8.9903,7.1713,8.9951,8.9808,8.9334,8.9825,6.2984,8.9599,7.5902,110.3157,41.0705,10.4021,304.2317,59.5727,10.6392,42.543,14.1422,0.1549,5
24,9.0,8.9903,7.1713,8.9951,8.9808,8.9334,8.9825,6.2984,8.9599,7.5902,110.3157,41.0705,10.4021,304.2317,59.5727,10.6392,42.543,14.1422,0.1549,5
25,9.0,8.9903,7.1713,8.9951,8.9808,8.9334,8.9825,6.2984,8.9599,7.5902,110.3157,41.0705,10.4021,304.2317,59.5727,10.6392,42.543,14.1422,0.1549,5
26,9.0,8.9903,7.1713,8.9951,8.9808,8.9334,8.9825,6.2984,8.9599,7.5902,110.3157,41.0705,10.4021,304.2317,59.5727,10.6392,42.543,14.1422,0.1549,5
27,9.0,8.9903,7.1713,8.9951,8.9808,8.9334,8.9825,6.2984,8.9599,7.5902,110.3157,41.0705,10.4021,304.2317,59.5727,10.6392,42.543,14.1422,0.1549,5
28,9.0,8.9903,7.1713,8.9951,8.9808,8.9334,8.9825,6.2984,8.9599,7.5902,110.3157,41.0705,10.4021,304.2317,59.5727,10.6392,42.543,14.1422,0.1549,5
29,8.9999,8.9474,7.0609,8.999,8.9804,8.9334,8.9825,5.7407,8.9599,7.8421,110.7923,43.4236,10.4288,339.5771,54.2471,10.7371,41.6662,13.8555,0.1497,5
30,8.9999,8.9474,7.0609,8.999,8.9804,8.9334,8.9825,5.7407,8.9599,7.8421,110.7923,43.4236,10.4288,339.5771,54.2471,10.7371,41.6662,13.8555,0.1497,5
31,8.9999,8.9474,7.0609,8.999,8.9804,8.9334,8.9825,5.7407,8.9599,7.8421,110.7923,43.4236,10.4288,339.5771,54.2471,10.7371,41.6662,13.8555,0.1497,5
32,8.9999,8.9474,7.0609,8.999,8.9804,8.9334,8.9825,5.7407,8.9599,7.8421,110.7923,43.4236,10.4288,339.5771,54.2471,10.7371,41.6662,13.8555,0.1497,5
33,8.9981,9.0,6.9518,8.993,8.9378,8.9395,8.9987,7.343,9.0,7.7533,113.3711,36.6401,10.8124,218.8413,73.7357,10.4827,40.719,13.9695,0.1711,4
34,8.9999,8.8031,8.749,8.9878,8.981,8.9669,8.1817,5.0677,8.8631,9.0945,46.4592,43.7414,15.5747,502.0312,36.0566,9.332,65.4545,17.41,0.1467,4
35,8.9999,8.5361,6.9528,8.7947,8.5196,8.9485,8.1817,5.098,8.9983,11.5403,58.084,46.8123,17.0141,417.5203,35.4329,9.2385,41.6751,14.5172,0.154,4
36,8.9997,8.5344,6.0816,8.9971,8.9715,8.9069,8.185,5.0971,8.9988,11.8191,56.4938,45.7545,18.1162,497.4334,36.1408,9.2654,39.018,15.8457,0.1676,4
37,8.9997,8.5344,6.0816,8.9971,8.9715,8.9069,8.185,5.0971,8.9988,11.8191,56.4938,45.7545,18.1162,497.4334,36.1408,9.2654,39.018,15.8457,0.1676,4
38,8.9979,8.5344,6.0816,8.9971,8.9715,8.9069,8.1894,5.0971,8.9988,11.8129,56.7278,45.7586,18.0806,496.2214,36.199,9.2726,38.9918,15.8128,0.167,4
39,8.99,9.0,6.9518,8.9127,8.9378,8.9395,8.9987,6.5174,8.9726,7.5861,113.7243,40.4155,10.1381,278.3241,61.9399,10.621,39.4733,13.9611,0.1705,5
40,8.99,8.9671,6.9518,8.9311,8.9381,8.9395,8.9987,5.3713,8.9743,7.7723,113.6783,45.1306,10.2428,348.6091,51.3638,10.8074,39.7217,13.7723,0.1584,5
41,8.99,8.9558,6.8783,8.966,8.9381,8.9395,8.9987,5.3713,8.9968,7.969,113.8921,45.5986,10.6957,348.5904,51.5431,10.8226,39.7228,13.7172,0.1516,5
42,8.99,8.9558,6.9764,8.9685,8.9381,8.9395,8.9987,5.3713,8.9972,7.9652,113.3863,45.6073,10.7078,348.5904,51.5669,10.8153,40.5226,13.6992,0.1481,5
43,8.99,8.9822,6.9954,8.9685,8.9381,8.9395,8.9987,5.3713,8.9968,7.8036,113.3959,45.5627,10.7008,348.6343,51.5738,10.816,40.6728,13.9044,0.15,5
44,8.9899,8.9833,6.9216,8.9685,8.9381,8.9398,8.9987,5.3902,8.9968,7.8025,113.7772,45.5027,10.7045,347.6175,51.7027,10.8216,40.0909,13.9271,0.1526,5
45,8.9936,8.8484,6.9267,8.898,8.9902,8.9278,8.644,5.0371,8.9614,8.9055,83.5149,45.4798,12.903,431.4794,42.5342,10.0746,41.0473,15.2979,0.1293,6
46,8.9936,8.8484,6.9267,8.898,8.9902,8.9278,8.644,5.0371,8.9614,8.9055,83.5149,45.4798,12.903,431.4794,42.5342,10.0746,41.0473,15.2979,0.1293,6
47,8.9936,8.8484,6.9267,8.898,8.9902,8.9278,8.644,5.0371,8.9614,8.9055,83.5149,45.4798,12.903,431.4794,42.5342,10.0746,41.0473,15.2979,0.1293,6
48,8.9936,8.8484,6.9267,8.898,8.9902,8.9278,8.644,5.0371,8.9614,8.9055,83.5149,45.4798,12.903,431.4794,42.5342,10.0746,41.0473,15.2979,0.1293,6
49,8.9996,8.8484,6.906,8.898,8.9902,8.9278,8.65,5.0371,8.9967,9.1091,84.0824,46.1773,13.3777,432.1408,42.7116,10.0694,41.0156,15.2832,0.1272,6
50,8.9275,8.9838,8.9436,8.818,8.9381,8.9397,8.9987,5.715,8.9968,7.6349,100.6836,44.2308,10.1031,315.133,53.7554,10.4544,60.6813,13.1162,0.1008,5
51,8.9275,8.9838,8.9436,8.818,8.9381,8.9397,8.9987,5.715,8.9968,7.6349,100.6836,44.2308,10.1031,315.133,53.7554,10.4544,60.6813,13.1162,0.1008,5
52,8.9275,8.9838,8.9436,8.818,8.9381,8.9397,8.9987,5.715,8.9968,7.6349,100.6836,44.2308,10.1031,315.133,53.7554,10.4544,60.6813,13.1162,0.1008,5
