Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
66,0.7377,0.0,0.5276,1.0,1.0,0.6675,0.0,1.0,1.0,28.358311,62.295278,12.580042,103.949586,7.00998,10.714573,9.379968,9.942088,8.886657,0.6429,0.2344,6
67,0.4611,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,28.995118,52.683858,0.429214,198.672008,11.97597,11.882131,-4.053134,18.997083,10.659991,0.7115,0.584,6
68,0.0,0.5112,0.3417,0.0,1.0,1.0,0.0,1.0,1.0,23.510832,48.309468,15.693328,115.128906,7.617775,10.189691,10.823445,26.448381,9.117189,0.6749,0.06,7
69,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24.124272,50.143815,9.828477,110.485702,6.887096,12.997881,11.576463,21.951584,8.429413,0.7174,0.1294,6
70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.320066,51.873081,10.058968,98.362449,4.467146,13.536794,12.567826,22.098761,8.475359,0.5581,0.188,5
71,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,25.869961,61.199012,16.871139,92.318095,6.330301,9.918995,9.510216,17.626486,9.119405,0.617,0.1662,5
72,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2142,1.0,17.307986,21.08064,9.772245,59.698358,6.877239,12.63027,11.5401,34.756568,3.540402,0.6155,0.154,4
73,1.0,0.459,1.0,0.0,1.0,1.0,0.4857,1.0,1.0,24.146307,51.329547,6.921134,170.497979,8.022886,13.108824,9.573429,18.126176,8.916416,0.6731,0.2025,6
74,1.0,0.0,0.0,0.0,0.1692,1.0,0.0,1.0,1.0,24.30368,32.723089,9.814627,71.176287,5.828225,6.187251,14.552889,24.195831,7.617302,0.6287,0.1699,4
75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4369,15.094675,53.325313,5.881346,178.099546,11.494819,10.685829,-3.958234,21.216118,7.647121,0.5411,0.5125,5
76,1.0,0.0,1.0,1.0,0.3623,1.0,0.0,1.0,1.0,33.668393,37.518932,9.785503,131.041346,7.719557,8.547108,13.203015,2.383163,8.292433,0.67,0.3148,6
77,1.0,0.5252,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.511196,62.521731,6.647477,175.45943,9.128189,11.489609,8.251602,3.368869,9.802878,0.6685,0.3383,6
78,1.0,0.5689,0.0,0.0,1.0,1.0,0.0,1.0,1.0,24.126814,49.844838,6.058859,110.790207,6.927658,13.068833,10.365821,21.949328,8.623765,0.6255,0.2005,6
79,1.0,0.0,1.0,0.0,0.1455,1.0,1.0,1.0,1.0,29.501694,35.222208,6.40302,123.659751,10.145098,6.802301,7.462625,19.202136,7.209877,0.5643,0.2237,5
80,1.0,0.0,0.0,0.0,1.0,1.0,0.5727,1.0,1.0,24.434021,51.471782,8.999766,102.858505,7.827081,13.065559,9.632229,20.537921,7.845978,0.6186,0.1463,5
81,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.349458,52.141233,-4.848858,186.797246,5.203786,13.778396,3.783999,19.300518,11.324544,0.7469,0.5415,4
82,0.4919,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.080399,52.083883,3.613859,189.378848,5.541779,12.010675,3.887147,21.544664,11.650664,0.5919,0.3441,4
83,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,32.509341,35.642723,9.761686,70.167987,6.434652,10.688904,13.319277,11.364873,7.643199,0.5386,0.2488,5
84,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4308,4.665752,52.535104,-4.949876,163.147404,4.436139,13.701352,3.778493,19.235373,7.959158,0.3991,0.6063,4
85,1.0,1.0,1.0,0.0,1.0,0.4738,0.0,1.0,1.0,18.769084,51.671521,-4.890589,189.09504,5.552213,13.347965,3.594545,19.268274,11.313403,0.7184,0.542,4
86,1.0,1.0,0.4809,0.0,1.0,0.0,0.0,1.0,1.0,18.341187,51.829218,-4.883989,116.095436,4.727155,13.774137,3.540128,21.660997,10.264182,0.562,0.5447,4
87,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,38.256216,39.234176,5.921585,163.153195,12.357955,7.640837,-1.624886,3.906259,10.245567,0.612,0.5141,6
88,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.899674,35.118768,7.460828,105.481613,8.779171,11.877676,5.686925,16.516034,4.082628,0.5922,0.2502,6
89,1.0,0.835,1.0,0.0,1.0,0.1893,0.3589,1.0,1.0,17.695443,52.659145,0.691377,171.61391,5.302328,13.557705,7.483886,18.464468,10.048081,0.6211,0.3725,4
90,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.39,1.0,25.788175,22.763474,6.201973,135.065597,11.214764,13.476402,5.883365,31.131825,4.559274,0.6293,0.2118,6
91,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,25.585214,33.326435,9.701543,106.998295,8.955871,11.070826,8.638533,16.553445,3.863329,0.5493,0.1793,5
92,0.0,0.3261,1.0,1.0,0.0,1.0,0.0,1.0,1.0,33.101504,34.572361,16.263587,136.628068,8.085483,7.101512,13.738062,6.687936,8.965469,0.5814,0.2643,7
93,0.5361,0.0758,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.273165,61.489743,13.99608,163.726084,9.308427,9.910007,8.982962,5.537189,9.494385,0.6483,0.2777,7
94,1.0,1.0,1.0,0.5657,1.0,0.0,0.0,1.0,1.0,19.829889,58.117161,-4.839942,183.774886,5.76885,11.345673,2.770641,17.032366,11.463333,0.5579,0.5566,5
95,1.0,0.0,0.4697,0.0,1.0,1.0,0.0,1.0,1.0,24.135756,50.17456,9.822288,114.576099,6.930645,13.009759,11.553428,21.613843,8.493508,0.6946,0.1317,6
96,0.0,1.0,1.0,0.3616,1.0,1.0,1.0,1.0,1.0,29.112607,56.488561,5.987776,199.472166,12.530088,9.067013,-4.567897,21.100833,11.070621,0.7065,0.5259,6
97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33.297366,33.425589,-8.784749,157.88817,13.347103,12.028448,-5.459763,16.087235,6.238423,0.5888,0.7914,6
98,1.0,0.0,1.0,1.0,1.0,1.0,0.4679,1.0,1.0,33.460178,63.756832,9.283531,154.887884,9.569944,11.484042,7.570084,2.385166,8.775354,0.6508,0.3277,6
99,0.0,0.3992,0.3624,1.0,1.0,1.0,0.0,1.0,1.0,32.107561,60.00148,16.13853,109.051538,8.997627,9.101443,8.388704,14.831183,9.26106,0.7088,0.1867,7
100,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,22.03341,31.927579,14.295593,47.951645,8.561086,9.793623,5.262339,30.450555,3.896212,0.5263,0.2292,5
